IntervalID,location_ID,street1,street2,street3,latitude,longitude,type,Date,Day,period_begin,period_end,Interval_Begin,NS,SN,EW,WE,Female,Sidewalk,Wrongway,Other_Var1,Other_Var2,Other_Var1_Count,Other_Var2_Count,Count_Method,Count_BikesOnSidewalks,raining,unusual,bikewaytype,bikewaytype_options,road_class,speed_limit,landuse,pk_dataset_id,dataset_name,pk_physicalenv_id,pk_countocc_id,createdatetime,username
21568,1694,Rio Hondo River Trail,Rio Hondo River Trail,Grant Rae Park,34.0171934,-118.0882698,midblock,11-02-2017,Thursday,7:00 AM,9:00 AM,8:45 AM,0,0,0,2,0,0,0,NO HELMET,CHILD,0,0,manual_in_house,Yes,no,,bikepath,,trail,0,,159,BikeSGV Rio Hondo River Trail,1727,3289,2018-01-11 14:15:00,wes@bikesgv.org
22367,1727,,,,34.1064747,-117.9437256,midblock,11-02-2017,Thursday,11:00 AM,1:00 PM,11:00 AM,12,4,0,0,5,0,0,Child,No Helmet,2,0,manual_in_house,Yes,no,,none,,local,15,residentialCommercial,159,BikeSGV Rio Hondo River Trail,1764,3395,2018-01-21 18:40:00,wes@bikesgv.org
22368,1727,,,,34.1064747,-117.9437256,midblock,11-02-2017,Thursday,11:00 AM,1:00 PM,11:15 AM,11,1,0,0,4,0,0,Child,No Helmet,2,2,manual_in_house,Yes,no,,none,,local,15,residentialCommercial,159,BikeSGV Rio Hondo River Trail,1764,3395,2018-01-21 18:40:00,wes@bikesgv.org
22369,1727,,,,34.1064747,-117.9437256,midblock,11-02-2017,Thursday,11:00 AM,1:00 PM,11:30 AM,4,1,0,0,1,0,0,Child,No Helmet,0,4,manual_in_house,Yes,no,,none,,local,15,residentialCommercial,159,BikeSGV Rio Hondo River Trail,1764,3395,2018-01-21 18:40:00,wes@bikesgv.org
22370,1727,,,,34.1064747,-117.9437256,midblock,11-02-2017,Thursday,11:00 AM,1:00 PM,11:45 AM,4,1,0,0,1,0,0,Child,No Helmet,0,4,manual_in_house,Yes,no,,none,,local,15,residentialCommercial,159,BikeSGV Rio Hondo River Trail,1764,3395,2018-01-21 18:40:00,wes@bikesgv.org
22371,1727,,,,34.1064747,-117.9437256,midblock,11-02-2017,Thursday,11:00 AM,1:00 PM,12:00 AM,1,2,0,0,1,0,0,Child,No Helmet,0,2,manual_in_house,Yes,no,,none,,local,15,residentialCommercial,159,BikeSGV Rio Hondo River Trail,1764,3395,2018-01-21 18:40:00,wes@bikesgv.org
22372,1727,,,,34.1064747,-117.9437256,midblock,11-02-2017,Thursday,11:00 AM,1:00 PM,12:15 AM,5,1,0,0,0,0,0,Child,No Helmet,1,4,manual_in_house,Yes,no,,none,,local,15,residentialCommercial,159,BikeSGV Rio Hondo River Trail,1764,3395,2018-01-21 18:40:00,wes@bikesgv.org
22373,1727,,,,34.1064747,-117.9437256,midblock,11-02-2017,Thursday,11:00 AM,1:00 PM,12:30 AM,7,1,0,0,0,0,0,Child,No Helmet,0,2,manual_in_house,Yes,no,,none,,local,15,residentialCommercial,159,BikeSGV Rio Hondo River Trail,1764,3395,2018-01-21 18:40:00,wes@bikesgv.org
22374,1727,,,,34.1064747,-117.9437256,midblock,11-02-2017,Thursday,11:00 AM,1:00 PM,12:45 AM,7,0,0,0,1,0,0,Child,No Helmet,2,5,manual_in_house,Yes,no,,none,,local,15,residentialCommercial,159,BikeSGV Rio Hondo River Trail,1764,3395,2018-01-21 18:40:00,wes@bikesgv.org
22350,1727,,,,34.1064747,-117.9437256,midblock,11-02-2017,Thursday,7:00 AM,9:00 AM,7:00 AM,0,1,0,0,0,0,0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,local,15,residentialCommercial,159,BikeSGV Rio Hondo River Trail,1764,3393,2018-01-21 18:28:00,wes@bikesgv.org
22351,1727,,,,34.1064747,-117.9437256,midblock,11-02-2017,Thursday,7:00 AM,9:00 AM,7:15 AM,0,0,0,0,0,0,0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,local,15,residentialCommercial,159,BikeSGV Rio Hondo River Trail,1764,3393,2018-01-21 18:28:00,wes@bikesgv.org
22352,1727,,,,34.1064747,-117.9437256,midblock,11-02-2017,Thursday,7:00 AM,9:00 AM,7:30 AM,0,0,0,0,0,0,0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,local,15,residentialCommercial,159,BikeSGV Rio Hondo River Trail,1764,3393,2018-01-21 18:28:00,wes@bikesgv.org
22353,1727,,,,34.1064747,-117.9437256,midblock,11-02-2017,Thursday,7:00 AM,9:00 AM,7:45 AM,2,0,0,0,0,0,0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,local,15,residentialCommercial,159,BikeSGV Rio Hondo River Trail,1764,3393,2018-01-21 18:28:00,wes@bikesgv.org
22354,1727,,,,34.1064747,-117.9437256,midblock,11-02-2017,Thursday,7:00 AM,9:00 AM,8:00 AM,0,1,0,0,0,0,0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,local,15,residentialCommercial,159,BikeSGV Rio Hondo River Trail,1764,3393,2018-01-21 18:28:00,wes@bikesgv.org
22355,1727,,,,34.1064747,-117.9437256,midblock,11-02-2017,Thursday,7:00 AM,9:00 AM,8:15 AM,0,0,0,0,0,0,0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,local,15,residentialCommercial,159,BikeSGV Rio Hondo River Trail,1764,3393,2018-01-21 18:28:00,wes@bikesgv.org
22356,1727,,,,34.1064747,-117.9437256,midblock,11-02-2017,Thursday,7:00 AM,9:00 AM,8:30 AM,0,0,0,0,0,0,0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,local,15,residentialCommercial,159,BikeSGV Rio Hondo River Trail,1764,3393,2018-01-21 18:28:00,wes@bikesgv.org
22357,1727,,,,34.1064747,-117.9437256,midblock,11-02-2017,Thursday,7:00 AM,9:00 AM,8:45 AM,2,1,0,0,0,0,0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,local,15,residentialCommercial,159,BikeSGV Rio Hondo River Trail,1764,3393,2018-01-21 18:28:00,wes@bikesgv.org
22552,1738,,,,34.1065901,-117.9432321,,11-02-2017,Thursday,7:00 AM,9:00 AM,7:00 AM,0,1,0,0,0,0,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,local,0,industrial,159,BikeSGV Rio Hondo River Trail,1774,3419,2018-01-21 21:21:00,wes@bikesgv.org
22553,1738,,,,34.1065901,-117.9432321,,11-02-2017,Thursday,7:00 AM,9:00 AM,7:15 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,local,0,industrial,159,BikeSGV Rio Hondo River Trail,1774,3419,2018-01-21 21:21:00,wes@bikesgv.org
22554,1738,,,,34.1065901,-117.9432321,,11-02-2017,Thursday,7:00 AM,9:00 AM,7:30 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,local,0,industrial,159,BikeSGV Rio Hondo River Trail,1774,3419,2018-01-21 21:21:00,wes@bikesgv.org
22555,1738,,,,34.1065901,-117.9432321,,11-02-2017,Thursday,7:00 AM,9:00 AM,7:45 AM,2,0,0,0,1,0,2,No Helmet,Child,2,0,manual_in_house,Yes,no,,none,,local,0,industrial,159,BikeSGV Rio Hondo River Trail,1774,3419,2018-01-21 21:21:00,wes@bikesgv.org
22556,1738,,,,34.1065901,-117.9432321,,11-02-2017,Thursday,7:00 AM,9:00 AM,8:00 AM,0,1,0,0,0,0,0,No Helmet,Child,0,1,manual_in_house,Yes,no,,none,,local,0,industrial,159,BikeSGV Rio Hondo River Trail,1774,3419,2018-01-21 21:21:00,wes@bikesgv.org
22557,1738,,,,34.1065901,-117.9432321,,11-02-2017,Thursday,7:00 AM,9:00 AM,8:15 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,local,0,industrial,159,BikeSGV Rio Hondo River Trail,1774,3419,2018-01-21 21:21:00,wes@bikesgv.org
22558,1738,,,,34.1065901,-117.9432321,,11-02-2017,Thursday,7:00 AM,9:00 AM,8:30 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,local,0,industrial,159,BikeSGV Rio Hondo River Trail,1774,3419,2018-01-21 21:21:00,wes@bikesgv.org
22559,1738,,,,34.1065901,-117.9432321,,11-02-2017,Thursday,7:00 AM,9:00 AM,8:45 AM,2,1,0,0,0,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,local,0,industrial,159,BikeSGV Rio Hondo River Trail,1774,3419,2018-01-21 21:21:00,wes@bikesgv.org
22632,1740,W Olympic Blvd,S Park Ave,S Taylor Ave,34.0078821,-118.1157061,midblock,11-04-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,0,0,1,0,0,1,0,No helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorArterial,35,cbd,156,BikeSGV Montebello 2017,1776,3429,2018-01-22 11:06:00,wes@bikesgv.org
22633,1740,W Olympic Blvd,S Park Ave,S Taylor Ave,34.0078821,-118.1157061,midblock,11-04-2017,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,1,0,0,0,0,No helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorArterial,35,cbd,156,BikeSGV Montebello 2017,1776,3429,2018-01-22 11:06:00,wes@bikesgv.org
22634,1740,W Olympic Blvd,S Park Ave,S Taylor Ave,34.0078821,-118.1157061,midblock,11-04-2017,Saturday,11:00 AM,1:00 PM,11:30 AM,0,0,0,0,0,0,0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorArterial,35,cbd,156,BikeSGV Montebello 2017,1776,3429,2018-01-22 11:06:00,wes@bikesgv.org
22635,1740,W Olympic Blvd,S Park Ave,S Taylor Ave,34.0078821,-118.1157061,midblock,11-04-2017,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,0,0,0,0,0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorArterial,35,cbd,156,BikeSGV Montebello 2017,1776,3429,2018-01-22 11:06:00,wes@bikesgv.org
22636,1740,W Olympic Blvd,S Park Ave,S Taylor Ave,34.0078821,-118.1157061,midblock,11-04-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,0,0,0,0,0,0,0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorArterial,35,cbd,156,BikeSGV Montebello 2017,1776,3429,2018-01-22 11:06:00,wes@bikesgv.org
22637,1740,W Olympic Blvd,S Park Ave,S Taylor Ave,34.0078821,-118.1157061,midblock,11-04-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,0,0,1,2,0,3,0,No helmet,Child,3,0,manual_in_house,Yes,no,,none,,majorArterial,35,cbd,156,BikeSGV Montebello 2017,1776,3429,2018-01-22 11:06:00,wes@bikesgv.org
22638,1740,W Olympic Blvd,S Park Ave,S Taylor Ave,34.0078821,-118.1157061,midblock,11-04-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,0,0,1,0,0,1,0,No helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorArterial,35,cbd,156,BikeSGV Montebello 2017,1776,3429,2018-01-22 11:06:00,wes@bikesgv.org
22639,1740,W Olympic Blvd,S Park Ave,S Taylor Ave,34.0078821,-118.1157061,midblock,11-04-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,0,0,0,0,0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorArterial,35,cbd,156,BikeSGV Montebello 2017,1776,3429,2018-01-22 11:06:00,wes@bikesgv.org
22680,1742,Greenwood Ave,Beach St,Washington Blvd,33.9973246,-118.1183267,midblock,11-04-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,1,0,0,0,0,1,0,No helmet,Child,1,0,manual_in_house,Yes,no,,none,,minorArterial,40,residentialCommercial,156,BikeSGV Montebello 2017,1778,3435,2018-01-22 11:40:00,wes@bikesgv.org
22681,1742,Greenwood Ave,Beach St,Washington Blvd,33.9973246,-118.1183267,midblock,11-04-2017,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,0,0,0,0,0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorArterial,40,residentialCommercial,156,BikeSGV Montebello 2017,1778,3435,2018-01-22 11:40:00,wes@bikesgv.org
22682,1742,Greenwood Ave,Beach St,Washington Blvd,33.9973246,-118.1183267,midblock,11-04-2017,Saturday,11:00 AM,1:00 PM,11:30 AM,0,0,0,0,0,0,0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorArterial,40,residentialCommercial,156,BikeSGV Montebello 2017,1778,3435,2018-01-22 11:40:00,wes@bikesgv.org
22683,1742,Greenwood Ave,Beach St,Washington Blvd,33.9973246,-118.1183267,midblock,11-04-2017,Saturday,11:00 AM,1:00 PM,11:45 AM,0,1,0,0,0,1,0,No helmet,Child,1,0,manual_in_house,Yes,no,,none,,minorArterial,40,residentialCommercial,156,BikeSGV Montebello 2017,1778,3435,2018-01-22 11:40:00,wes@bikesgv.org
22684,1742,Greenwood Ave,Beach St,Washington Blvd,33.9973246,-118.1183267,midblock,11-04-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,1,0,0,0,0,1,0,No helmet,Child,1,0,manual_in_house,Yes,no,,none,,minorArterial,40,residentialCommercial,156,BikeSGV Montebello 2017,1778,3435,2018-01-22 11:40:00,wes@bikesgv.org
22685,1742,Greenwood Ave,Beach St,Washington Blvd,33.9973246,-118.1183267,midblock,11-04-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,0,0,0,0,0,0,0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorArterial,40,residentialCommercial,156,BikeSGV Montebello 2017,1778,3435,2018-01-22 11:40:00,wes@bikesgv.org
22686,1742,Greenwood Ave,Beach St,Washington Blvd,33.9973246,-118.1183267,midblock,11-04-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,1,3,0,0,0,4,0,No helmet,Child,4,0,manual_in_house,Yes,no,,none,,minorArterial,40,residentialCommercial,156,BikeSGV Montebello 2017,1778,3435,2018-01-22 11:40:00,wes@bikesgv.org
22687,1742,Greenwood Ave,Beach St,Washington Blvd,33.9973246,-118.1183267,midblock,11-04-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,0,1,0,0,0,1,0,No helmet,Child,1,0,manual_in_house,Yes,no,,none,,minorArterial,40,residentialCommercial,156,BikeSGV Montebello 2017,1778,3435,2018-01-22 11:40:00,wes@bikesgv.org
21213,1671,Live Oak Ave,Arrow Hwy,Speedway Dr,34.110632,-117.9858685,midblock,11-04-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,0,0,0,0,0,0,0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorArterial,45,industrial,131,BikeSGV Irwindale,1673,3170,2018-01-09 9:49:00,wes@bikesgv.org
21214,1671,Live Oak Ave,Arrow Hwy,Speedway Dr,34.110632,-117.9858685,midblock,11-04-2017,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,0,0,0,0,0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorArterial,45,industrial,131,BikeSGV Irwindale,1673,3170,2018-01-09 9:49:00,wes@bikesgv.org
21215,1671,Live Oak Ave,Arrow Hwy,Speedway Dr,34.110632,-117.9858685,midblock,11-04-2017,Saturday,11:00 AM,1:00 PM,11:30 AM,0,0,0,0,0,0,0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorArterial,45,industrial,131,BikeSGV Irwindale,1673,3170,2018-01-09 9:49:00,wes@bikesgv.org
21216,1671,Live Oak Ave,Arrow Hwy,Speedway Dr,34.110632,-117.9858685,midblock,11-04-2017,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,0,0,0,0,0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorArterial,45,industrial,131,BikeSGV Irwindale,1673,3170,2018-01-09 9:49:00,wes@bikesgv.org
21217,1671,Live Oak Ave,Arrow Hwy,Speedway Dr,34.110632,-117.9858685,midblock,11-04-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,0,0,1,0,0,0,0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorArterial,45,industrial,131,BikeSGV Irwindale,1673,3170,2018-01-09 9:49:00,wes@bikesgv.org
21218,1671,Live Oak Ave,Arrow Hwy,Speedway Dr,34.110632,-117.9858685,midblock,11-04-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,0,0,1,0,0,0,0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorArterial,45,industrial,131,BikeSGV Irwindale,1673,3170,2018-01-09 9:49:00,wes@bikesgv.org
21219,1671,Live Oak Ave,Arrow Hwy,Speedway Dr,34.110632,-117.9858685,midblock,11-04-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,0,0,0,2,1,0,0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorArterial,45,industrial,131,BikeSGV Irwindale,1673,3170,2018-01-09 9:49:00,wes@bikesgv.org
21220,1671,Live Oak Ave,Arrow Hwy,Speedway Dr,34.110632,-117.9858685,midblock,11-04-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,0,0,0,0,0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorArterial,45,industrial,131,BikeSGV Irwindale,1673,3170,2018-01-09 9:49:00,wes@bikesgv.org
20651,1647,Orange,Lassalette St.,Temple Ave.,34.0445611,-117.9725325,midblock,11-11-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,25,residentialCommercial,141,BikeSGV La Puente,1646,3096,2017-12-20 12:46:00,wes@bikesgv.org
20652,1647,Orange,Lassalette St.,Temple Ave.,34.0445611,-117.9725325,midblock,11-11-2017,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,25,residentialCommercial,141,BikeSGV La Puente,1646,3096,2017-12-20 12:46:00,wes@bikesgv.org
20653,1647,Orange,Lassalette St.,Temple Ave.,34.0445611,-117.9725325,midblock,11-11-2017,Saturday,11:00 AM,1:00 PM,11:30 AM,0,3,0,0,0,3,0,No Helmet,Child,3,0,manual_in_house,Yes,no,,none,,majorCollector,25,residentialCommercial,141,BikeSGV La Puente,1646,3096,2017-12-20 12:46:00,wes@bikesgv.org
20654,1647,Orange,Lassalette St.,Temple Ave.,34.0445611,-117.9725325,midblock,11-11-2017,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,25,residentialCommercial,141,BikeSGV La Puente,1646,3096,2017-12-20 12:46:00,wes@bikesgv.org
20655,1647,Orange,Lassalette St.,Temple Ave.,34.0445611,-117.9725325,midblock,11-11-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,25,residentialCommercial,141,BikeSGV La Puente,1646,3096,2017-12-20 12:46:00,wes@bikesgv.org
20656,1647,Orange,Lassalette St.,Temple Ave.,34.0445611,-117.9725325,midblock,11-11-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,0,1,0,0,0,0,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorCollector,25,residentialCommercial,141,BikeSGV La Puente,1646,3096,2017-12-20 12:46:00,wes@bikesgv.org
20657,1647,Orange,Lassalette St.,Temple Ave.,34.0445611,-117.9725325,midblock,11-11-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,2,0,0,0,1,1,0,No Helmet,Child,2,0,manual_in_house,Yes,no,,none,,majorCollector,25,residentialCommercial,141,BikeSGV La Puente,1646,3096,2017-12-20 12:46:00,wes@bikesgv.org
20658,1647,Orange,Lassalette St.,Temple Ave.,34.0445611,-117.9725325,midblock,11-11-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,25,residentialCommercial,141,BikeSGV La Puente,1646,3096,2017-12-20 12:46:00,wes@bikesgv.org
21069,1666,Main St.,Dora Guzman Ave,Leverett Ave.,34.0134895,-117.9262161,midblock,11-11-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorCollector,25,residentialCommercial,141,BikeSGV La Puente,1666,3151,2018-01-04 18:50:00,wes@bikesgv.org
21070,1666,Main St.,Dora Guzman Ave,Leverett Ave.,34.0134895,-117.9262161,midblock,11-11-2017,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorCollector,25,residentialCommercial,141,BikeSGV La Puente,1666,3151,2018-01-04 18:50:00,wes@bikesgv.org
21071,1666,Main St.,Dora Guzman Ave,Leverett Ave.,34.0134895,-117.9262161,midblock,11-11-2017,Saturday,11:00 AM,1:00 PM,11:30 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorCollector,25,residentialCommercial,141,BikeSGV La Puente,1666,3151,2018-01-04 18:50:00,wes@bikesgv.org
21072,1666,Main St.,Dora Guzman Ave,Leverett Ave.,34.0134895,-117.9262161,midblock,11-11-2017,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorCollector,25,residentialCommercial,141,BikeSGV La Puente,1666,3151,2018-01-04 18:50:00,wes@bikesgv.org
21073,1666,Main St.,Dora Guzman Ave,Leverett Ave.,34.0134895,-117.9262161,midblock,11-11-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorCollector,25,residentialCommercial,141,BikeSGV La Puente,1666,3151,2018-01-04 18:50:00,wes@bikesgv.org
21074,1666,Main St.,Dora Guzman Ave,Leverett Ave.,34.0134895,-117.9262161,midblock,11-11-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorCollector,25,residentialCommercial,141,BikeSGV La Puente,1666,3151,2018-01-04 18:50:00,wes@bikesgv.org
21075,1666,Main St.,Dora Guzman Ave,Leverett Ave.,34.0134895,-117.9262161,midblock,11-11-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorCollector,25,residentialCommercial,141,BikeSGV La Puente,1666,3151,2018-01-04 18:50:00,wes@bikesgv.org
21076,1666,Main St.,Dora Guzman Ave,Leverett Ave.,34.0134895,-117.9262161,midblock,11-11-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorCollector,25,residentialCommercial,141,BikeSGV La Puente,1666,3151,2018-01-04 18:50:00,wes@bikesgv.org
22704,1743,W Cleveland Ave,N Maple Ave,N Park Ave,34.0135962,-118.1158483,midblock,11-11-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,0,0,0,0,0,0,0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,local,25,residential,156,BikeSGV Montebello 2017,1779,3438,2018-01-22 11:52:00,wes@bikesgv.org
22705,1743,W Cleveland Ave,N Maple Ave,N Park Ave,34.0135962,-118.1158483,midblock,11-11-2017,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,0,0,0,0,0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,local,25,residential,156,BikeSGV Montebello 2017,1779,3438,2018-01-22 11:52:00,wes@bikesgv.org
22706,1743,W Cleveland Ave,N Maple Ave,N Park Ave,34.0135962,-118.1158483,midblock,11-11-2017,Saturday,11:00 AM,1:00 PM,11:30 AM,0,0,0,0,0,0,0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,local,25,residential,156,BikeSGV Montebello 2017,1779,3438,2018-01-22 11:52:00,wes@bikesgv.org
22707,1743,W Cleveland Ave,N Maple Ave,N Park Ave,34.0135962,-118.1158483,midblock,11-11-2017,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,0,0,0,0,0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,local,25,residential,156,BikeSGV Montebello 2017,1779,3438,2018-01-22 11:52:00,wes@bikesgv.org
22708,1743,W Cleveland Ave,N Maple Ave,N Park Ave,34.0135962,-118.1158483,midblock,11-11-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,0,0,0,0,0,0,0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,local,25,residential,156,BikeSGV Montebello 2017,1779,3438,2018-01-22 11:52:00,wes@bikesgv.org
22709,1743,W Cleveland Ave,N Maple Ave,N Park Ave,34.0135962,-118.1158483,midblock,11-11-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,0,0,0,0,0,0,0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,local,25,residential,156,BikeSGV Montebello 2017,1779,3438,2018-01-22 11:52:00,wes@bikesgv.org
22710,1743,W Cleveland Ave,N Maple Ave,N Park Ave,34.0135962,-118.1158483,midblock,11-11-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,0,0,0,0,0,0,0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,local,25,residential,156,BikeSGV Montebello 2017,1779,3438,2018-01-22 11:52:00,wes@bikesgv.org
22711,1743,W Cleveland Ave,N Maple Ave,N Park Ave,34.0135962,-118.1158483,midblock,11-11-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,0,0,0,0,0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,local,25,residential,156,BikeSGV Montebello 2017,1779,3438,2018-01-22 11:52:00,wes@bikesgv.org
21141,1668,Barranca Ave,W Dalton St,W Foothill Blvd,34.1367573,-117.8814232,midblock,11-11-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,1,0,0,0,0,0,0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorArterial,35,residential,139,BikeSGv Glendora 2017,1670,3161,2018-01-09 9:03:00,wes@bikesgv.org
21142,1668,Barranca Ave,W Dalton St,W Foothill Blvd,34.1367573,-117.8814232,midblock,11-11-2017,Saturday,11:00 AM,1:00 PM,11:15 AM,1,1,0,0,0,0,0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorArterial,35,residential,139,BikeSGv Glendora 2017,1670,3161,2018-01-09 9:03:00,wes@bikesgv.org
21143,1668,Barranca Ave,W Dalton St,W Foothill Blvd,34.1367573,-117.8814232,midblock,11-11-2017,Saturday,11:00 AM,1:00 PM,11:30 AM,0,0,0,0,0,0,0,No helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorArterial,35,residential,139,BikeSGv Glendora 2017,1670,3161,2018-01-09 9:03:00,wes@bikesgv.org
21144,1668,Barranca Ave,W Dalton St,W Foothill Blvd,34.1367573,-117.8814232,midblock,11-11-2017,Saturday,11:00 AM,1:00 PM,11:45 AM,1,0,0,0,0,0,0,No helmet,Child,1,0,manual_in_house,Yes,no,,none,,minorArterial,35,residential,139,BikeSGv Glendora 2017,1670,3161,2018-01-09 9:03:00,wes@bikesgv.org
21145,1668,Barranca Ave,W Dalton St,W Foothill Blvd,34.1367573,-117.8814232,midblock,11-11-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,0,1,0,0,0,0,0,No helmet,Child,1,0,manual_in_house,Yes,no,,none,,minorArterial,35,residential,139,BikeSGv Glendora 2017,1670,3161,2018-01-09 9:03:00,wes@bikesgv.org
